,PROVINCIA,CPROV,MUNICIPIO,CP
5720,41-SEVILLA,41,41059-MAIRENA DEL ALJARAFE,41059
5721,41-SEVILLA,41,41060-MARCHENA,41060
5722,41-SEVILLA,41,41061-MARINALEDA,41061
5723,41-SEVILLA,41,41062-MARTIN DE LA JARA,41062
5724,41-SEVILLA,41,41064-MONTELLANO,41064
5725,41-SEVILLA,41,41065-MORON DE LA FRONTERA,41065
5726,41-SEVILLA,41,41067-OLIVARES,41067
5727,41-SEVILLA,41,41068-OSUNA,41068
5728,41-SEVILLA,41,41070-PALOMARES DEL RIO,41070
5729,41-SEVILLA,41,41071-PARADAS,41071
5730,41-SEVILLA,41,41072-PEDRERA,41072
5731,41-SEVILLA,41,41074-PEÑAFLOR,41074
5732,41-SEVILLA,41,41075-PILAS,41075
5733,41-SEVILLA,41,41076-PRUNA,41076
5734,41-SEVILLA,41,41085-SALTERAS,41085
5735,41-SEVILLA,41,41086-SAN JUAN DE AZNALFARACHE,41086
5736,41-SEVILLA,41,41088-SAN NICOLAS DEL PUERTO,41088
5737,41-SEVILLA,41,41087-SANLUCAR LA MAYOR,41087
5738,41-SEVILLA,41,41089-SANTIPONCE,41089
5739,41-SEVILLA,41,41900-SEVILLA,41900
5740,41-SEVILLA,41,41092-TOCINA,41092
5741,41-SEVILLA,41,41093-TOMARES,41093
5742,41-SEVILLA,41,41094-UMBRETE,41094
5743,41-SEVILLA,41,41095-UTRERA,41095
5744,41-SEVILLA,41,41096-VALENCINA DE LA CONCEPCION,41096
5745,41-SEVILLA,41,41097-VILLAMANRIQUE DE LA CONDESA,41097
5746,41-SEVILLA,41,41100-VILLANUEVA DE SAN JUAN,41100
5747,41-SEVILLA,41,41098-VILLANUEVA DEL ARISCAL,41098
5748,41-SEVILLA,41,41099-VILLANUEVA DEL RIO Y MINAS,41099
5749,41-SEVILLA,41,41101-VILLAVERDE DEL RIO,41101
5750,42-SORIA,42,42002-ABEJAR,42002
5751,42-SORIA,42,42005-ADRADAS,42005
5752,42-SORIA,42,42006-AGREDA,42006
5753,42-SORIA,42,42012-ALCONABA,42012
5754,42-SORIA,42,42014-ALCUBILLA DE AVELLANEDA,42014
5755,42-SORIA,42,42015-ALCUBILLA DE LAS PEÑAS,42015
5756,42-SORIA,42,42018-ALDEALAFUENTE,42018
5757,42-SORIA,42,42019-ALDEALICES,42019
5758,42-SORIA,42,42020-ALDEALPOZO,42020
5759,42-SORIA,42,42021-ALDEALSEÑOR,42021
5760,42-SORIA,42,42024-ALDEHUELA DE PERIAÑEZ,42024
5761,42-SORIA,42,42026-ALENTISQUE,42026
5762,42-SORIA,42,42027-ALIUD,42027
5763,42-SORIA,42,42028-ALMAJANO,42028
5764,42-SORIA,42,42029-ALMALUEZ,42029
5765,42-SORIA,42,42031-ALMARZA,42031
5766,42-SORIA,42,42032-ALMAZAN,42032
5767,42-SORIA,42,42033-ALMAZUL,42033
5768,42-SORIA,42,42034-ALMENAR DE SORIA,42034
5769,42-SORIA,42,42035-ALPANSEQUE,42035
5770,42-SORIA,42,42038-ARANCON,42038
5771,42-SORIA,42,42039-ARCOS DE JALON,42039
5772,42-SORIA,42,42040-ARENILLAS,42040
5773,42-SORIA,42,42041-AREVALO DE LA SIERRA,42041
5774,42-SORIA,42,42045-AUSEJO DE LA SIERRA,42045
5775,42-SORIA,42,42047-BARAONA,42047
5776,42-SORIA,42,42048-BARCA,42048
5777,42-SORIA,42,42049-BARCONES,42049
5778,42-SORIA,42,42051-BAYUBAS DE ABAJO,42051
5779,42-SORIA,42,42052-BAYUBAS DE ARRIBA,42052
5780,42-SORIA,42,42055-BERATON,42055
5781,42-SORIA,42,42056-BERLANGA DE DUERO,42056
5782,42-SORIA,42,42058-BLACOS,42058
5783,42-SORIA,42,42059-BLIECOS,42059
5784,42-SORIA,42,42064-BORJABAD,42064
5785,42-SORIA,42,42065-BOROBIA,42065
5786,42-SORIA,42,42068-BUBEROS,42068
5787,42-SORIA,42,42070-BUITRAGO,42070
5788,42-SORIA,42,42071-BURGO DE OSMA CIUDAD DE OSMA,42071
5789,42-SORIA,42,42072-CABREJAS DEL CAMPO,42072
5790,42-SORIA,42,42073-CABREJAS DEL PINAR,42073
5791,42-SORIA,42,42075-CALATAÑAZOR,42075
5792,42-SORIA,42,42077-CALTOJAR,42077
5793,42-SORIA,42,42079-CANDILICHERA,42079
5794,42-SORIA,42,42082-CARABANTES,42082
5795,42-SORIA,42,42083-CARACENA,42083
5796,42-SORIA,42,42086-CARRASCOSA DE ABAJO,42086
5797,42-SORIA,42,42088-CARRASCOSA DE LA SIERRA,42088
5798,42-SORIA,42,42089-CASAREJOS,42089
5799,42-SORIA,42,42092-CASTILFRIO DE LA SIERRA,42092
5800,42-SORIA,42,42094-CASTILLEJO DE ROBLEDO,42094
5801,42-SORIA,42,42093-CASTILRUIZ,42093
5802,42-SORIA,42,42081-CAÑAMAQUE,42081
5803,42-SORIA,42,42095-CENTENERA DE ANDALUZ,42095
5804,42-SORIA,42,42096-CERBON,42096
5805,42-SORIA,42,42097-CIDONES,42097
5806,42-SORIA,42,42098-CIGUDOSA,42098
5807,42-SORIA,42,42099-CIHUELA,42099
5808,42-SORIA,42,42100-CIRIA,42100
5809,42-SORIA,42,42102-CIRUJALES DEL RIO,42102
5810,42-SORIA,42,42107-COSCURITA,42107
5811,42-SORIA,42,42108-COVALEDA,42108
5812,42-SORIA,42,42109-CUBILLA,42109
5813,42-SORIA,42,42111-CUBO DE LA SOLANA,42111
5814,42-SORIA,42,42114-CUEVA DE AGREDA,42114
5815,42-SORIA,42,42120-DEVANOS,42120
5816,42-SORIA,42,42121-DEZA,42121
5817,42-SORIA,42,42124-DURUELO DE LA SIERRA,42124
5818,42-SORIA,42,42257-EL ROYO,42257
5819,42-SORIA,42,42125-ESCOBOSA DE ALMAZAN,42125
5820,42-SORIA,42,42126-ESPEJA DE SAN MARCELINO,42126
5821,42-SORIA,42,42127-ESPEJON,42127
5822,42-SORIA,42,42128-ESTEPA DE SAN JUAN,42128
5823,42-SORIA,42,42132-FRECHILLA DE ALMAZAN,42132
5824,42-SORIA,42,42133-FRESNO DE CARACENA,42133
5825,42-SORIA,42,42135-FUENTEARMEGIL,42135
5826,42-SORIA,42,42137-FUENTECAMBRON,42137
5827,42-SORIA,42,42139-FUENTECANTOS,42139
5828,42-SORIA,42,42142-FUENTELMONGE,42142
5829,42-SORIA,42,42143-FUENTELSAZ DE SORIA,42143
5830,42-SORIA,42,42144-FUENTEPINILLA,42144
5831,42-SORIA,42,42146-FUENTES DE MAGAÑA,42146
5832,42-SORIA,42,42147-FUENTESTRUN,42147
5833,42-SORIA,42,42150-GARRAY,42150
5834,42-SORIA,42,42151-GOLMAYO,42151
5835,42-SORIA,42,42152-GOMARA,42152
5836,42-SORIA,42,42153-GORMAZ,42153
5837,42-SORIA,42,42154-HERRERA DE SORIA,42154
5838,42-SORIA,42,42157-HINOJOSA DEL CAMPO,42157
5839,42-SORIA,42,42175-LA LOSILLA,42175
5840,42-SORIA,42,42233-LA POVEDA DE SORIA,42233
5841,42-SORIA,42,42253-LA RIBA DE ESCALOTE,42253
5842,42-SORIA,42,42169-LANGA DE DUERO,42169
5843,42-SORIA,42,42025-LAS ALDEHUELAS,42025
5844,42-SORIA,42,42172-LICERAS,42172
5845,42-SORIA,42,42242-LOS RABANOS,42242
5846,42-SORIA,42,42335-LOS VILLARES DE SORIA,42335
5847,42-SORIA,42,42178-MAGAÑA,42178
5848,42-SORIA,42,42179-MAJAN,42179
5849,42-SORIA,42,42182-MATALEBRERAS,42182
5850,42-SORIA,42,42183-MATAMALA DE ALMAZAN,42183
5851,42-SORIA,42,42187-MEDINACELI,42187
5852,42-SORIA,42,42190-MIÑO DE MEDINACELI,42190
5853,42-SORIA,42,42191-MIÑO DE SAN ESTEBAN,42191
5854,42-SORIA,42,42193-MOLINOS DE DUERO,42193
5855,42-SORIA,42,42194-MOMBLONA,42194
5856,42-SORIA,42,42195-MONTEAGUDO DE LAS VICARIAS,42195
5857,42-SORIA,42,42196-MONTEJO DE TIERMES,42196
5858,42-SORIA,42,42197-MONTENEGRO DE CAMEROS,42197
5859,42-SORIA,42,42201-MORON DE ALMAZAN,42201
5860,42-SORIA,42,42202-MURIEL DE LA FUENTE,42202
5861,42-SORIA,42,42203-MURIEL VIEJO,42203
5862,42-SORIA,42,42205-NAFRIA DE UCERO,42205
5863,42-SORIA,42,42207-NARROS,42207
5864,42-SORIA,42,42209-NAVALENO,42209
5865,42-SORIA,42,42210-NEPAS,42210
5866,42-SORIA,42,42213-NOLAY,42213
5867,42-SORIA,42,42216-NOVIERCAS,42216
5868,42-SORIA,42,42219-OLVEGA,42219
5869,42-SORIA,42,42220-ONCALA,42220
5870,42-SORIA,42,42228-PINILLA DEL CAMPO,42228
5871,42-SORIA,42,42232-PORTILLO DE SORIA,42232
5872,42-SORIA,42,42234-POZALMURO,42234
5873,42-SORIA,42,42236-QUINTANA REDONDA,42236
5874,42-SORIA,42,42237-QUINTANAS DE GORMAZ,42237
5875,42-SORIA,42,42241-QUIÑONERIA,42241
5876,42-SORIA,42,42244-REBOLLAR,42244
5877,42-SORIA,42,42246-RECUERDA,42246
5878,42-SORIA,42,42248-RELLO,42248
5879,42-SORIA,42,42249-RENIEBLAS,42249
5880,42-SORIA,42,42250-RETORTILLO DE SORIA,42250
5881,42-SORIA,42,42252-REZNOS,42252
5882,42-SORIA,42,42254-RIOSECO DE SORIA,42254
5883,42-SORIA,42,42255-ROLLAMIENTA,42255
5884,42-SORIA,42,42259-SALDUERO,42259
5885,42-SORIA,42,42263-SAN ESTEBAN DE GORMAZ,42263
5886,42-SORIA,42,42264-SAN FELICES,42264
5887,42-SORIA,42,42265-SAN LEONARDO DE YAGUE,42265
5888,42-SORIA,42,42266-SAN PEDRO MANRIQUE,42266
5889,42-SORIA,42,42267-SANTA CRUZ DE YANGUAS,42267
5890,42-SORIA,42,42268-SANTA MARIA DE HUERTA,42268
5891,42-SORIA,42,42269-SANTA MARIA DE LAS HOYAS,42269
5892,42-SORIA,42,42274-SERON DE NAGIMA,42274
5893,42-SORIA,42,42275-SOLIEDRA,42275
5894,42-SORIA,42,42900-SORIA,42900
5895,42-SORIA,42,42278-SOTILLO DEL RINCON,42278
5896,42-SORIA,42,42280-SUELLACABRAS,42280
5897,42-SORIA,42,42281-TAJAHUERCE,42281
5898,42-SORIA,42,42282-TAJUECO,42282
5899,42-SORIA,42,42283-TALVEILA,42283
5900,42-SORIA,42,42287-TARDELCUENDE,42287
5901,42-SORIA,42,42289-TARODA,42289
5902,42-SORIA,42,42290-TEJADO,42290
5903,42-SORIA,42,42292-TORLENGUA,42292
5904,42-SORIA,42,42295-TORREBLACOS,42295
5905,42-SORIA,42,42298-TORRUBIA DE SORIA,42298
5906,42-SORIA,42,42299-TREVAGO,42299
5907,42-SORIA,42,42300-UCERO,42300
5908,42-SORIA,42,42302-VADILLO,42302
5909,42-SORIA,42,42304-VALDEAVELLANO DE TERA,42304
5910,42-SORIA,42,42305-VALDEGEÑA,42305
5911,42-SORIA,42,42306-VALDELAGUA DEL CERRO,42306
5912,42-SORIA,42,42307-VALDEMALUQUE,42307
5913,42-SORIA,42,42309-VALDENEBRO,42309
5914,42-SORIA,42,42310-VALDEPRADO,42310
5915,42-SORIA,42,42311-VALDERRODILLA,42311
5916,42-SORIA,42,42313-VALTAJEROS,42313
5917,42-SORIA,42,42318-VELAMAZAN,42318
5918,42-SORIA,42,42319-VELILLA DE LA SIERRA,42319
5919,42-SORIA,42,42320-VELILLA DE LOS AJOS,42320
5920,42-SORIA,42,42325-VIANA DE DUERO,42325
5921,42-SORIA,42,42328-VILLACIERVOS,42328
5922,42-SORIA,42,42330-VILLANUEVA DE GORMAZ,42330
5923,42-SORIA,42,42331-VILLAR DEL ALA,42331
5924,42-SORIA,42,42332-VILLAR DEL CAMPO,42332
5925,42-SORIA,42,42333-VILLAR DEL RIO,42333
5926,42-SORIA,42,42337-VILLASAYAS,42337
5927,42-SORIA,42,42338-VILLASECA DE ARCIEL,42338
5928,42-SORIA,42,42340-VINUESA,42340
5929,42-SORIA,42,42341-VIZMANOS,42341
5930,42-SORIA,42,42342-VOZMEDIANO,42342
5931,42-SORIA,42,42343-YANGUAS,42343
5932,42-SORIA,42,42344-YELO,42344
5933,43-TARRAGONA,43,43001-AIGUAMURCIA,43001
5934,43-TARRAGONA,43,43002-ALBINYANA,43002
5935,43-TARRAGONA,43,43004-ALCANAR,43004
5936,43-TARRAGONA,43,43005-ALCOVER,43005
5937,43-TARRAGONA,43,43006-ALDOVER,43006
5938,43-TARRAGONA,43,43008-ALFARA DE CARLES,43008
5939,43-TARRAGONA,43,43009-ALFORJA,43009
5940,43-TARRAGONA,43,43010-ALIO,43010
5941,43-TARRAGONA,43,43011-ALMOSTER,43011
5942,43-TARRAGONA,43,43012-ALTAFULLA,43012
5943,43-TARRAGONA,43,43014-AMPOSTA,43014
5944,43-TARRAGONA,43,43015-ARBOLI,43015
5945,43-TARRAGONA,43,43018-ARNES,43018
5946,43-TARRAGONA,43,43019-ASCO,43019
5947,43-TARRAGONA,43,43020-BANYERES DEL PENEDES,43020
5948,43-TARRAGONA,43,43021-BARBERA DE LA CONCA,43021
5949,43-TARRAGONA,43,43022-BATEA,43022
5950,43-TARRAGONA,43,43023-BELLMUNT DEL PRIORAT,43023
5951,43-TARRAGONA,43,43024-BELLVEI,43024
5952,43-TARRAGONA,43,43025-BENIFALLET,43025
5953,43-TARRAGONA,43,43026-BENISSANET,43026
5954,43-TARRAGONA,43,43029-BLANCAFORT,43029
5955,43-TARRAGONA,43,43030-BONASTRE,43030
5956,43-TARRAGONA,43,43032-BOT,43032
5957,43-TARRAGONA,43,43033-BOTARELL,43033
5958,43-TARRAGONA,43,43034-BRAFIM,43034
5959,43-TARRAGONA,43,43035-CABACES,43035
5960,43-TARRAGONA,43,43036-CABRA DEL CAMP,43036
5961,43-TARRAGONA,43,43037-CALAFELL,43037
5962,43-TARRAGONA,43,43183-CAMARLES,43183
5963,43-TARRAGONA,43,43038-CAMBRILS,43038
5964,43-TARRAGONA,43,43040-CAPAFONTS,43040
5965,43-TARRAGONA,43,43041-CAP ANES,43041
5966,43-TARRAGONA,43,43042-CASERES,43042
5967,43-TARRAGONA,43,43043-CASTELLVELL DEL CAMP,43043
5968,43-TARRAGONA,43,43046-COLLDEJOU,43046
5969,43-TARRAGONA,43,43047-CONESA,43047
5970,43-TARRAGONA,43,43048-CONSTANTI,43048
5971,43-TARRAGONA,43,43049-CORBERA D EBRE,43049
5972,43-TARRAGONA,43,43050-CORNUDELLA DE MONTSANT,43050
5973,43-TARRAGONA,43,43051-CREIXELL,43051
5974,43-TARRAGONA,43,43052-CUNIT,43052
5975,43-TARRAGONA,43,43181-DELTEBRE,43181
5976,43-TARRAGONA,43,43054-DUESAIGUES,43054
5977,43-TARRAGONA,43,43044-EL CATLLAR,43044
5978,43-TARRAGONA,43,43073-EL LLOAR,43073
5979,43-TARRAGONA,43,43083-EL MASROIG,43083
5980,43-TARRAGONA,43,43084-EL MILA,43084
5981,43-TARRAGONA,43,43086-EL MOLAR,43086
5982,43-TARRAGONA,43,43091-EL MONTMELL,43091
5983,43-TARRAGONA,43,43096-EL MORELL,43096
5984,43-TARRAGONA,43,43106-EL PERELLO,43106
5985,43-TARRAGONA,43,43108-EL PINELL DE BRAI,43108
5986,43-TARRAGONA,43,43110-EL PLA DE SANTA MARIA,43110
5987,43-TARRAGONA,43,43115-EL PONT D ARMENTERA,43115
5988,43-TARRAGONA,43,43136-EL ROURELL,43136
5989,43-TARRAGONA,43,43165-EL VENDRELL,43165
5990,43-TARRAGONA,43,43067-ELS GARIDELLS,43067
5991,43-TARRAGONA,43,43071-ELS GUIAMETS,43071
5992,43-TARRAGONA,43,43056-FALSET,43056
5993,43-TARRAGONA,43,43060-FIGUEROLA DEL CAMP,43060
5994,43-TARRAGONA,43,43061-FLIX,43061
5995,43-TARRAGONA,43,43062-FORES,43062
5996,43-TARRAGONA,43,43063-FREGINALS,43063
5997,43-TARRAGONA,43,43065-GANDESA,43065
5998,43-TARRAGONA,43,43066-GARCIA,43066
5999,43-TARRAGONA,43,43068-GINESTAR,43068
6000,43-TARRAGONA,43,43069-GODALL,43069
6001,43-TARRAGONA,43,43070-GRATALLOPS,43070
6002,43-TARRAGONA,43,43072-HORTA DE SANT JOAN,43072
6003,43-TARRAGONA,43,43003-L ALBIOL,43003
6004,43-TARRAGONA,43,43184-L ALDEA,43184
6005,43-TARRAGONA,43,43007-L ALEIXAR,43007
6006,43-TARRAGONA,43,43013-L AMETLLA DE MAR,43013
6007,43-TARRAGONA,43,43186-L AMPOLLA,43186
6008,43-TARRAGONA,43,43016-L ARBO,43016
6009,43-TARRAGONA,43,43017-L ARGENTERA,43017
6010,43-TARRAGONA,43,43055-L ESPLUGA DE FRANCOLI,43055
6011,43-TARRAGONA,43,43027-LA BISBAL DE FALSET,43027
6012,43-TARRAGONA,43,43028-LA BISBAL DEL PENEDES,43028
6013,43-TARRAGONA,43,43039-LA CANONJA,43039
6014,43-TARRAGONA,43,43057-LA FATARELLA,43057
6015,43-TARRAGONA,43,43058-LA FEBRO,43058
6016,43-TARRAGONA,43,43059-LA FIGUERA,43059
6017,43-TARRAGONA,43,43064-LA GALERA,43064
6018,43-TARRAGONA,43,43081-LA MASO,43081
6019,43-TARRAGONA,43,43097-LA MORERA DE MONTSANT,43097
6020,43-TARRAGONA,43,43099-LA NOU DE GAIA,43099
6021,43-TARRAGONA,43,43101-LA PALMA D EBRE,43101
6022,43-TARRAGONA,43,43111-LA POBLA DE MAFUMET,43111
6023,43-TARRAGONA,43,43112-LA POBLA DE MASSALUCA,43112
6024,43-TARRAGONA,43,43113-LA POBLA DE MONTORNES,43113
6025,43-TARRAGONA,43,43126-LA RIBA,43126
6026,43-TARRAGONA,43,43128-LA RIERA DE GAIA,43128
6027,43-TARRAGONA,43,43146-LA SECUITA,43146
6028,43-TARRAGONA,43,43147-LA SELVA DEL CAMP,43147
6029,43-TARRAGONA,43,43045-LA SENIA,43045
6030,43-TARRAGONA,43,43153-LA TORRE DE FONTAUBELLA,43153
6031,43-TARRAGONA,43,43154-LA TORRE DE L ESPANYOL,43154
6032,43-TARRAGONA,43,43175-LA VILELLA ALTA,43175
6033,43-TARRAGONA,43,43176-LA VILELLA BAIXA,43176
6034,43-TARRAGONA,43,43031-LES BORGES DEL CAMP,43031
6035,43-TARRAGONA,43,43107-LES PILES,43107
6036,43-TARRAGONA,43,43074-LLORAC,43074
6037,43-TARRAGONA,43,43075-LLOREN  DEL PENEDES,43075
6038,43-TARRAGONA,43,43076-MARGALEF,43076
6039,43-TARRAGONA,43,43077-MAR A,43077
6040,43-TARRAGONA,43,43078-MAS DE BARBERANS,43078
6041,43-TARRAGONA,43,43079-MASDENVERGE,43079
6042,43-TARRAGONA,43,43080-MASLLOREN,43080
6043,43-TARRAGONA,43,43082-MASPUJOLS,43082
6044,43-TARRAGONA,43,43085-MIRAVET,43085
6045,43-TARRAGONA,43,43092-MONT RAL,43092
6046,43-TARRAGONA,43,43093-MONT ROIG DEL CAMP,43093
6047,43-TARRAGONA,43,43087-MONTBLANC,43087
6048,43-TARRAGONA,43,43089-MONTBRIO DEL CAMP,43089
6049,43-TARRAGONA,43,43090-MONTFERRI,43090
6050,43-TARRAGONA,43,43094-MORA D EBRE,43094
6051,43-TARRAGONA,43,43095-MORA LA NOVA,43095
6052,43-TARRAGONA,43,43100-NULLES,43100
6053,43-TARRAGONA,43,43102-PALLARESOS ELS,43102
6054,43-TARRAGONA,43,43103-PASSANANT I BELLTALL,43103
6055,43-TARRAGONA,43,43104-PAULS,43104
6056,43-TARRAGONA,43,43105-PERAFORT,43105
6057,43-TARRAGONA,43,43109-PIRA,43109
6058,43-TARRAGONA,43,43114-POBOLEDA,43114
6059,43-TARRAGONA,43,43143-PONTILS,43143
6060,43-TARRAGONA,43,43116-PORRERA,43116
6061,43-TARRAGONA,43,43117-PRADELL DE LA TEIXETA,43117
6062,43-TARRAGONA,43,43118-PRADES,43118
6063,43-TARRAGONA,43,43119-PRAT DE COMTE,43119
6064,43-TARRAGONA,43,43120-PRATDIP,43120
6065,43-TARRAGONA,43,43121-PUIGPELAT,43121
6066,43-TARRAGONA,43,43122-QUEROL,43122
6067,43-TARRAGONA,43,43123-RASQUERA,43123
6068,43-TARRAGONA,43,43124-RENAU,43124
6069,43-TARRAGONA,43,43125-REUS,43125
6070,43-TARRAGONA,43,43127-RIBA ROJA D EBRE,43127
6071,43-TARRAGONA,43,43129-RIUDECANYES,43129
6072,43-TARRAGONA,43,43130-RIUDECOLS,43130
6073,43-TARRAGONA,43,43131-RIUDOMS,43131
6074,43-TARRAGONA,43,43132-ROCAFORT DE QUERALT,43132
6075,43-TARRAGONA,43,43133-RODA DE BERA,43133
6076,43-TARRAGONA,43,43134-RODONYA,43134
6077,43-TARRAGONA,43,43135-ROQUETES,43135
6078,43-TARRAGONA,43,43137-SALOMO,43137
6079,43-TARRAGONA,43,43185-SALOU,43185
6080,43-TARRAGONA,43,43138-SANT CARLES DE LA RAPITA,43138
6081,43-TARRAGONA,43,43182-SANT JAUME D ENVEJA,43182
6082,43-TARRAGONA,43,43139-SANT JAUME DELS DOMENYS,43139
6083,43-TARRAGONA,43,43140-SANTA BARBARA,43140
6084,43-TARRAGONA,43,43141-SANTA COLOMA DE QUERALT,43141
6085,43-TARRAGONA,43,43142-SANTA OLIVA,43142
6086,43-TARRAGONA,43,43144-SARRAL,43144
6087,43-TARRAGONA,43,43145-SAVALLA DEL COMTAT,43145
6088,43-TARRAGONA,43,43148-SENAN,43148
6089,43-TARRAGONA,43,43149-SOLIVELLA,43149
6090,43-TARRAGONA,43,43900-TARRAGONA,43900
6091,43-TARRAGONA,43,43151-TIVENYS,43151
6092,43-TARRAGONA,43,43152-TIVISSA,43152
6093,43-TARRAGONA,43,43155-TORREDEMBARRA,43155
6094,43-TARRAGONA,43,43156-TORROJA DEL PRIORAT,43156
6095,43-TARRAGONA,43,43157-TORTOSA,43157
6096,43-TARRAGONA,43,43158-ULLDECONA,43158
6097,43-TARRAGONA,43,43159-ULLDEMOLINS,43159
6098,43-TARRAGONA,43,43160-VALLCLARA,43160
6099,43-TARRAGONA,43,43161-VALLFOGONA DE RIUCORB,43161
6100,43-TARRAGONA,43,43162-VALLMOLL,43162
6101,43-TARRAGONA,43,43163-VALLS,43163
6102,43-TARRAGONA,43,43164-VANDELLOS I L HOSPITALET DE L,43164
6103,43-TARRAGONA,43,43166-VESPELLA DE GAIA,43166
6104,43-TARRAGONA,43,43172-VILA RODONA,43172
6105,43-TARRAGONA,43,43173-VILA SECA,43173
6106,43-TARRAGONA,43,43167-VILABELLA,43167
6107,43-TARRAGONA,43,43177-VILALBA DELS ARCS,43177
6108,43-TARRAGONA,43,43168-VILALLONGA DEL CAMP,43168
6109,43-TARRAGONA,43,43169-VILANOVA D ESCORNALBOU,43169
6110,43-TARRAGONA,43,43170-VILANOVA DE PRADES,43170
6111,43-TARRAGONA,43,43171-VILAPLANA,43171
6112,43-TARRAGONA,43,43174-VILAVERD,43174
6113,43-TARRAGONA,43,43178-VIMBODI I POBLET,43178
6114,43-TARRAGONA,43,43179-VINEBRE,43179
6115,43-TARRAGONA,43,43180-VINYOLS I ELS ARCS,43180
6116,43-TARRAGONA,43,43053-XERTA,43053
6117,44-TERUEL,44,44001-ABABUJ,44001
6118,44-TERUEL,44,44002-ABEJUELA,44002
6119,44-TERUEL,44,44003-AGUATON,44003
6120,44-TERUEL,44,44004-AGUAVIVA,44004
6121,44-TERUEL,44,44005-AGUILAR DEL ALFAMBRA,44005
6122,44-TERUEL,44,44006-ALACON,44006
6123,44-TERUEL,44,44007-ALBA,44007
6124,44-TERUEL,44,44008-ALBALATE DEL ARZOBISPO,44008
6125,44-TERUEL,44,44009-ALBARRACIN,44009
6126,44-TERUEL,44,44010-ALBENTOSA,44010
6127,44-TERUEL,44,44011-ALCAINE,44011
6128,44-TERUEL,44,44012-ALCALA DE LA SELVA,44012
6129,44-TERUEL,44,44013-ALCAÑIZ,44013
6130,44-TERUEL,44,44014-ALCORISA,44014
6131,44-TERUEL,44,44016-ALFAMBRA,44016
6132,44-TERUEL,44,44017-ALIAGA,44017
6133,44-TERUEL,44,44021-ALLEPUZ,44021
6134,44-TERUEL,44,44022-ALLOZA,44022
6135,44-TERUEL,44,44023-ALLUEVA,44023
6136,44-TERUEL,44,44018-ALMOHAJA,44018
6137,44-TERUEL,44,44019-ALOBRAS,44019
6138,44-TERUEL,44,44020-ALPEÑES,44020
6139,44-TERUEL,44,44024-ANADON,44024
6140,44-TERUEL,44,44025-ANDORRA,44025
6141,44-TERUEL,44,44026-ARCOS DE LAS SALINAS,44026
6142,44-TERUEL,44,44027-ARENS DE LLEDO,44027
6143,44-TERUEL,44,44028-ARGENTE,44028
6144,44-TERUEL,44,44029-ARIÑO,44029
6145,44-TERUEL,44,44031-AZAILA,44031
6146,44-TERUEL,44,44032-BADENAS,44032
6147,44-TERUEL,44,44033-BAGUENA,44033
6148,44-TERUEL,44,44035-BARRACHINA,44035
6149,44-TERUEL,44,44034-BAÑON,44034
6150,44-TERUEL,44,44036-BEA,44036
6151,44-TERUEL,44,44037-BECEITE,44037
6152,44-TERUEL,44,44039-BELLO,44039
6153,44-TERUEL,44,44038-BELMONTE DE SAN JOSE,44038
6154,44-TERUEL,44,44040-BERGE,44040
6155,44-TERUEL,44,44041-BEZAS,44041
6156,44-TERUEL,44,44042-BLANCAS,44042
6157,44-TERUEL,44,44043-BLESA,44043
6158,44-TERUEL,44,44044-BORDON,44044
6159,44-TERUEL,44,44045-BRONCHALES,44045
6160,44-TERUEL,44,44046-BUEÑA,44046
6161,44-TERUEL,44,44047-BURBAGUENA,44047
6162,44-TERUEL,44,44048-CABRA DE MORA,44048
6163,44-TERUEL,44,44049-CALACEITE,44049
6164,44-TERUEL,44,44050-CALAMOCHA,44050
6165,44-TERUEL,44,44051-CALANDA,44051
6166,44-TERUEL,44,44052-CALOMARDE,44052
6167,44-TERUEL,44,44054-CAMARENA DE LA SIERRA,44054
6168,44-TERUEL,44,44055-CAMARILLAS,44055
6169,44-TERUEL,44,44053-CAMAÑAS,44053
6170,44-TERUEL,44,44056-CAMINREAL,44056
6171,44-TERUEL,44,44059-CANTAVIEJA,44059
6172,44-TERUEL,44,44064-CASCANTE DEL RIO,44064
6173,44-TERUEL,44,44065-CASTEJON DE TORNOS,44065
6174,44-TERUEL,44,44066-CASTEL DE CABRA,44066
6175,44-TERUEL,44,44071-CASTELLOTE,44071
6176,44-TERUEL,44,44067-CASTELNOU,44067
6177,44-TERUEL,44,44068-CASTELSERAS,44068
6178,44-TERUEL,44,44060-CAÑADA DE BENATANDUZ,44060
6179,44-TERUEL,44,44062-CAÑADA VELLIDA,44062
6180,44-TERUEL,44,44063-CAÑIZAR DEL OLIVAR,44063
6181,44-TERUEL,44,44074-CEDRILLAS,44074
6182,44-TERUEL,44,44075-CELADAS,44075
6183,44-TERUEL,44,44076-CELLA,44076
6184,44-TERUEL,44,44084-CORBALAN,44084
6185,44-TERUEL,44,44086-CORTES DE ARAGON,44086
6186,44-TERUEL,44,44087-COSA,44087
6187,44-TERUEL,44,44088-CRETAS,44088
6188,44-TERUEL,44,44089-CRIVILLEN,44089
6189,44-TERUEL,44,44091-CUBLA,44091
6190,44-TERUEL,44,44092-CUCALON,44092
6191,44-TERUEL,44,44095-CUEVAS DE ALMUDEN,44095
6192,44-TERUEL,44,44098-CUEVAS LABRADAS,44098
6193,44-TERUEL,44,44101-EJULVE,44101
6194,44-TERUEL,44,44070-EL CASTELLAR,44070
